Transaction_ID,Date,Time,Sender_Bank,Receiver_Bank,UPI_App,Transaction_Type,Amount_INR,Status,Failure_Reason,City,Device_Type,Response_Time_ms,Is_Weekend
UPI100003768,2025-09-23,20:57:59,Yes Bank,IDBI Bank,Paytm,Fund Transfer,40.53,Failed,Insufficient Balance,Hyderabad,Android,436,False
UPI100003769,2025-12-20,02:42:46,Union Bank,Bank of Baroda,Amazon Pay,P2M,1443.43,Success,NA,Bengaluru,Android,472,True
UPI100003770,2025-10-03,13:13:12,IndusInd Bank,Canara Bank,PhonePe,Fund Transfer,3465.97,Success,NA,Jaipur,Android,2373,False
UPI100003771,2025-01-07,15:54:00,ICICI,HDFC,Mobikwik,Recharge,84.59,Failed,Beneficiary Bank Unavailable,Chandigarh,iOS,187,False
UPI100003772,2025-11-18,21:56:59,IDBI Bank,Union Bank,WhatsApp Pay,Fund Transfer,3436.95,Reversed,Bank Server Down,Pune,iOS,1348,False
UPI100003773,2025-10-30,06:47:17,IndusInd Bank,IndusInd Bank,BHIM,P2P,387.8,Success,NA,Ahmedabad,iOS,332,False
UPI100003774,2025-01-15,15:23:57,Bank of Baroda,SBI,Google Pay,Fund Transfer,1808.78,Failed,Incorrect UPI PIN,Jalandhar,iOS,931,False
UPI100003775,2025-05-14,04:07:03,Axis Bank,Yes Bank,CRED,P2P,281.56,Failed,PSP Server Error,Lucknow,iOS,1766,False
UPI100003776,2025-03-24,15:13:58,Yes Bank,SBI,WhatsApp Pay,Bill Payment,3655.97,Success,NA,Jalandhar,Android,1247,False
UPI100003777,2025-06-19,02:51:07,Axis Bank,IDBI Bank,WhatsApp Pay,Bill Payment,190.94,Failed,Invalid VPA,Kolkata,iOS,294,False
UPI100003778,2025-03-07,03:22:26,IDBI Bank,Punjab National Bank,WhatsApp Pay,Recharge,3250.34,Failed,PSP Server Error,Jaipur,Android,755,False
UPI100003779,2025-03-24,08:11:40,Union Bank,Canara Bank,Google Pay,Fund Transfer,6284.24,Reversed,Bank Server Down,Hyderabad,Android,1200,False
UPI100003780,2025-05-28,08:36:01,ICICI,HDFC,WhatsApp Pay,P2P,27.06,Pending,NA,Delhi,iOS,3340,False
UPI100003781,2025-09-24,23:03:51,Yes Bank,IDBI Bank,Mobikwik,P2M,2626.82,Success,NA,Kolkata,iOS,1089,False
UPI100003782,2025-10-05,10:28:31,Canara Bank,ICICI,Google Pay,Merchant Payment,726.76,Success,NA,Bengaluru,Android,391,True
UPI100003783,2025-02-10,00:15:16,HDFC,HDFC,Paytm,Fund Transfer,156.18,Failed,NPCI Switch Error,Chandigarh,iOS,602,False
UPI100003784,2025-09-07,17:03:54,Bank of Baroda,SBI,PhonePe,Fund Transfer,1688.0,Failed,Account Blocked/Frozen,Hyderabad,iOS,91,True
UPI100003785,2025-12-19,08:50:34,Union Bank,Yes Bank,Amazon Pay,Fund Transfer,24.09,Failed,NPCI Switch Error,Lucknow,Android,976,False
UPI100003786,2025-08-07,08:46:19,ICICI,Yes Bank,Amazon Pay,P2P,760.72,Failed,Bank Server Down,Jalandhar,iOS,555,False
UPI100003787,2025-11-11,05:45:03,IndusInd Bank,Yes Bank,PhonePe,Merchant Payment,2042.67,Failed,Daily Limit Exceeded,Pune,iOS,83,False
UPI100003788,2025-09-14,03:56:03,Canara Bank,Punjab National Bank,Mobikwik,Recharge,2138.3,Success,NA,Jaipur,iOS,231,True
UPI100003789,2025-09-05,07:33:00,IDBI Bank,HDFC,CRED,Fund Transfer,3153.41,Success,NA,Jalandhar,iOS,322,False
UPI100003790,2025-09-11,20:59:18,Axis Bank,Canara Bank,BHIM,Merchant Payment,206.32,Failed,Beneficiary Bank Unavailable,Ahmedabad,Android,2703,False
UPI100003791,2025-04-23,00:22:15,Yes Bank,Union Bank,Mobikwik,Merchant Payment,1944.66,Success,NA,Delhi,Android,636,False
UPI100003792,2025-12-22,07:05:24,Yes Bank,Yes Bank,Mobikwik,Merchant Payment,1476.78,Success,NA,Bengaluru,Android,160,False
UPI100003793,2025-06-06,00:35:28,Axis Bank,ICICI,PhonePe,Recharge,948.91,Failed,Network Timeout,Pune,iOS,409,False
UPI100003794,2025-06-29,23:24:00,Bank of Baroda,SBI,Paytm,P2M,798.63,Pending,NA,Lucknow,iOS,720,True
UPI100003795,2025-10-27,16:38:08,ICICI,IDBI Bank,CRED,Fund Transfer,971.66,Failed,Daily Limit Exceeded,Bengaluru,iOS,109,False
UPI100003796,2025-08-02,04:41:55,Kotak Mahindra,Kotak Mahindra,Mobikwik,Recharge,2005.15,Failed,Beneficiary Bank Unavailable,Ludhiana,iOS,483,True
UPI100003797,2025-03-03,08:33:25,Punjab National Bank,Yes Bank,Paytm,Recharge,645.96,Success,NA,Amritsar,iOS,2487,False
UPI100003798,2025-07-28,10:34:29,IndusInd Bank,IndusInd Bank,Amazon Pay,P2P,2346.04,Failed,Duplicate Transaction,Ahmedabad,Android,225,False
UPI100003799,2025-04-28,11:06:54,Bank of Baroda,Union Bank,Mobikwik,Recharge,605.92,Pending,NA,Hyderabad,Android,207,False
UPI100003800,2025-06-25,23:12:15,Axis Bank,SBI,Paytm,Recharge,741.41,Success,NA,Ahmedabad,iOS,93,False
UPI100003801,2025-06-24,21:44:02,IDBI Bank,Union Bank,WhatsApp Pay,Recharge,85.32,Failed,Beneficiary Bank Unavailable,Jaipur,iOS,180,False
UPI100003802,2025-09-12,05:09:47,ICICI,IndusInd Bank,WhatsApp Pay,Bill Payment,1067.9,Reversed,Bank Server Down,Jaipur,Android,137,False
UPI100003803,2025-07-07,10:15:58,IDBI Bank,Yes Bank,Amazon Pay,Fund Transfer,1232.25,Pending,NA,Bengaluru,Android,282,False
UPI100003804,2025-10-15,17:36:05,HDFC,Bank of Baroda,Google Pay,Bill Payment,2273.05,Pending,NA,Bengaluru,iOS,1260,False
UPI100003805,2025-10-08,07:58:02,ICICI,Bank of Baroda,PhonePe,Recharge,1996.95,Success,NA,Kolkata,Android,198,False
UPI100003806,2025-05-07,06:23:58,Kotak Mahindra,Kotak Mahindra,Paytm,P2M,2751.57,Success,NA,Jalandhar,Android,1813,False
UPI100003807,2025-04-09,15:11:22,IndusInd Bank,SBI,BHIM,P2M,223.91,Reversed,Duplicate Transaction,Amritsar,Android,750,False
UPI100003808,2025-01-07,00:33:39,Bank of Baroda,ICICI,Mobikwik,Merchant Payment,1398.41,Reversed,Bank Server Down,Ahmedabad,iOS,2063,False
UPI100003809,2025-04-02,16:43:47,Axis Bank,IDBI Bank,Google Pay,P2M,2369.67,Success,NA,Lucknow,Android,227,False
UPI100003810,2025-07-02,03:05:08,Axis Bank,Yes Bank,WhatsApp Pay,P2M,2053.59,Success,NA,Amritsar,iOS,960,False
UPI100003811,2025-01-18,12:25:41,SBI,IDBI Bank,Google Pay,Merchant Payment,29.98,Failed,Network Timeout,Kolkata,iOS,1082,True
UPI100003812,2025-08-16,20:27:38,Punjab National Bank,IndusInd Bank,Paytm,Fund Transfer,1526.39,Success,NA,Pune,iOS,99,True
UPI100003813,2025-03-19,21:43:55,IndusInd Bank,Axis Bank,WhatsApp Pay,P2P,305.19,Success,NA,Kolkata,iOS,444,False
UPI100003814,2025-04-03,06:00:02,Axis Bank,ICICI,CRED,Bill Payment,89.67,Failed,Network Timeout,Bengaluru,Android,2916,False
UPI100003815,2025-09-19,18:51:45,Axis Bank,HDFC,CRED,Recharge,238.0,Success,NA,Bengaluru,iOS,276,False
UPI100003816,2025-05-19,23:42:57,Axis Bank,Punjab National Bank,Google Pay,Merchant Payment,246.44,Failed,Account Blocked/Frozen,Ludhiana,Android,3507,False
UPI100003817,2025-01-08,02:37:02,Union Bank,HDFC,BHIM,Bill Payment,1627.51,Success,NA,Pune,iOS,468,False
UPI100003818,2025-01-21,20:09:57,HDFC,IndusInd Bank,Google Pay,P2P,632.67,Failed,Incorrect UPI PIN,Jaipur,Android,77,False
UPI100003819,2025-10-06,22:01:05,Yes Bank,HDFC,Mobikwik,Recharge,3390.87,Failed,PSP Server Error,Delhi,Android,773,False
UPI100003820,2025-11-07,17:11:49,Canara Bank,Bank of Baroda,Google Pay,Bill Payment,3068.18,Success,NA,Ahmedabad,Android,2158,False
UPI100003821,2025-04-04,11:34:06,IDBI Bank,ICICI,Amazon Pay,P2P,2469.67,Reversed,Duplicate Transaction,Patiala,iOS,720,False
UPI100003822,2025-03-03,14:05:17,Union Bank,Punjab National Bank,PhonePe,Fund Transfer,177.52,Success,NA,Mumbai,iOS,4888,False
UPI100003823,2025-09-07,16:59:31,HDFC,Bank of Baroda,Paytm,P2P,959.66,Pending,NA,Hyderabad,Android,1116,True
UPI100003824,2025-12-21,20:46:21,ICICI,Bank of Baroda,WhatsApp Pay,Bill Payment,1878.8,Success,NA,Bengaluru,iOS,1394,True
UPI100003825,2025-04-20,22:08:32,Axis Bank,IDBI Bank,BHIM,Recharge,140.18,Success,NA,Ludhiana,iOS,623,True
UPI100003826,2025-05-05,07:46:07,Yes Bank,Punjab National Bank,PhonePe,Merchant Payment,282.69,Success,NA,Bengaluru,Android,850,False
UPI100003827,2025-01-09,01:36:51,IDBI Bank,ICICI,CRED,Fund Transfer,1767.32,Pending,NA,Pune,Android,684,False
UPI100003828,2025-10-19,04:00:25,IDBI Bank,Punjab National Bank,Google Pay,Recharge,2009.4,Failed,Transaction Timeout,Ludhiana,Android,1011,True
UPI100003829,2025-06-28,09:12:40,Axis Bank,Bank of Baroda,CRED,Bill Payment,6742.7,Failed,Invalid VPA,Kolkata,Android,2236,True
UPI100003830,2025-08-01,04:00:14,SBI,Punjab National Bank,Amazon Pay,P2P,3104.32,Success,NA,Jalandhar,iOS,1774,False
UPI100003831,2025-07-25,17:28:58,Axis Bank,Bank of Baroda,PhonePe,Fund Transfer,173.35,Failed,Daily Limit Exceeded,Jalandhar,Android,1865,False
UPI100003832,2025-10-01,06:03:11,Yes Bank,HDFC,Google Pay,Bill Payment,2109.68,Failed,NPCI Switch Error,Bengaluru,Android,1983,False
UPI100003833,2025-09-06,16:36:29,Yes Bank,Yes Bank,WhatsApp Pay,Bill Payment,321.27,Failed,Bank Server Down,Hyderabad,Android,1078,True
UPI100003834,2025-02-03,12:14:09,IDBI Bank,Punjab National Bank,CRED,Merchant Payment,610.64,Reversed,Duplicate Transaction,Jaipur,iOS,902,False
UPI100003835,2025-10-15,01:19:27,SBI,Union Bank,Amazon Pay,Recharge,2007.16,Failed,Duplicate Transaction,Chandigarh,Android,337,False
UPI100003836,2025-11-25,22:00:08,IDBI Bank,SBI,Google Pay,P2P,1033.88,Failed,Daily Limit Exceeded,Mumbai,iOS,92,False
UPI100003837,2025-09-21,06:40:54,Bank of Baroda,Punjab National Bank,PhonePe,P2P,118.51,Failed,Invalid VPA,Lucknow,iOS,649,True
UPI100003838,2025-09-16,21:07:06,Yes Bank,IDBI Bank,Google Pay,Merchant Payment,1001.29,Success,NA,Amritsar,iOS,1346,False
UPI100003839,2025-12-19,16:06:05,HDFC,Union Bank,Amazon Pay,P2M,2212.21,Failed,PSP Server Error,Patiala,iOS,140,False
UPI100003840,2025-01-25,04:27:17,Punjab National Bank,Punjab National Bank,PhonePe,Bill Payment,1202.51,Success,NA,Hyderabad,iOS,537,True
UPI100003841,2025-11-07,17:07:47,Yes Bank,Yes Bank,BHIM,Fund Transfer,993.43,Failed,Beneficiary Bank Unavailable,Chandigarh,iOS,325,False
UPI100003842,2025-02-28,08:55:36,Bank of Baroda,IndusInd Bank,Mobikwik,P2P,2676.94,Success,NA,Hyderabad,Android,927,False
UPI100003843,2025-05-25,20:37:54,Axis Bank,Union Bank,Google Pay,Fund Transfer,146.03,Success,NA,Kolkata,Android,462,True
UPI100003844,2025-05-24,05:01:23,ICICI,HDFC,BHIM,P2M,759.07,Failed,Duplicate Transaction,Amritsar,Android,569,True
UPI100003845,2025-09-27,17:32:15,IDBI Bank,IDBI Bank,BHIM,Merchant Payment,2234.88,Reversed,Bank Server Down,Jalandhar,Android,923,True
UPI100003846,2025-05-09,00:10:08,Axis Bank,SBI,Mobikwik,Merchant Payment,633.81,Success,NA,Hyderabad,iOS,2347,False
UPI100003847,2025-02-24,10:16:24,Yes Bank,Union Bank,Paytm,Recharge,501.97,Success,NA,Patiala,Android,1264,False
UPI100003848,2025-09-04,19:15:54,Canara Bank,Union Bank,Amazon Pay,Recharge,2586.17,Failed,Network Timeout,Chandigarh,Android,1387,False
UPI100003849,2025-05-03,07:27:18,Kotak Mahindra,ICICI,BHIM,P2M,2988.72,Success,NA,Jalandhar,Android,1652,True
UPI100003850,2025-05-29,12:49:04,SBI,Kotak Mahindra,BHIM,Fund Transfer,2135.41,Success,NA,Patiala,iOS,1746,False
UPI100003851,2025-06-05,23:34:15,Punjab National Bank,ICICI,Amazon Pay,Recharge,3207.48,Reversed,Duplicate Transaction,Bengaluru,iOS,1425,False
UPI100003852,2025-06-16,21:41:37,IDBI Bank,Kotak Mahindra,PhonePe,P2P,894.77,Success,NA,Chandigarh,iOS,398,False
UPI100003853,2025-05-11,23:26:31,Union Bank,Axis Bank,Paytm,P2P,711.88,Failed,Network Timeout,Hyderabad,iOS,386,True
UPI100003854,2025-11-30,16:35:19,Union Bank,IndusInd Bank,PhonePe,P2M,1434.29,Success,NA,Jalandhar,Android,306,True
UPI100003855,2025-07-07,05:25:07,Canara Bank,SBI,BHIM,Recharge,5438.05,Failed,Incorrect UPI PIN,Jaipur,Android,2002,False
UPI100003856,2025-10-11,13:25:03,HDFC,ICICI,WhatsApp Pay,Fund Transfer,319.76,Failed,Duplicate Transaction,Pune,iOS,50,True
UPI100003857,2025-04-26,00:59:51,Union Bank,Union Bank,PhonePe,Bill Payment,2297.23,Failed,NPCI Switch Error,Jalandhar,iOS,137,True
UPI100003858,2025-06-24,17:51:51,Kotak Mahindra,ICICI,BHIM,Fund Transfer,574.03,Success,NA,Jalandhar,Android,3513,False
UPI100003859,2025-12-30,06:47:59,Canara Bank,ICICI,PhonePe,Merchant Payment,113.97,Success,NA,Bengaluru,iOS,474,False
UPI100003860,2025-05-27,01:59:15,Kotak Mahindra,Kotak Mahindra,CRED,P2P,1965.23,Success,NA,Ludhiana,iOS,216,False
UPI100003861,2025-09-16,12:59:54,Punjab National Bank,Bank of Baroda,Amazon Pay,Recharge,362.72,Failed,Incorrect UPI PIN,Jaipur,iOS,1157,False
UPI100003862,2025-07-23,18:18:02,IndusInd Bank,Union Bank,Mobikwik,Fund Transfer,2749.52,Failed,Beneficiary Bank Unavailable,Kolkata,Android,78,False
UPI100003863,2025-06-21,01:51:55,Kotak Mahindra,Canara Bank,Paytm,Bill Payment,596.16,Failed,PSP Server Error,Bengaluru,Android,584,True
UPI100003864,2025-05-07,10:04:18,IDBI Bank,Axis Bank,Amazon Pay,Bill Payment,833.39,Success,NA,Kolkata,iOS,1236,False
UPI100003865,2025-01-29,20:57:57,ICICI,Yes Bank,PhonePe,P2P,1445.25,Success,NA,Patiala,iOS,1384,False
UPI100003866,2025-04-28,22:39:52,Axis Bank,IDBI Bank,Amazon Pay,Fund Transfer,401.51,Success,NA,Ludhiana,iOS,1321,False
UPI100003867,2025-06-13,04:51:44,HDFC,Axis Bank,PhonePe,Recharge,546.09,Success,NA,Chandigarh,Android,331,False
UPI100003868,2025-04-30,15:01:34,Axis Bank,IDBI Bank,Amazon Pay,Recharge,751.18,Success,NA,Kolkata,Android,139,False
UPI100003869,2025-09-19,03:45:41,IndusInd Bank,HDFC,Google Pay,Bill Payment,2562.62,Failed,PSP Server Error,Delhi,Android,555,False
UPI100003870,2025-07-25,06:59:22,ICICI,HDFC,PhonePe,Fund Transfer,501.98,Failed,Invalid VPA,Hyderabad,Android,1894,False
UPI100003871,2025-04-03,18:37:26,IDBI Bank,Union Bank,Mobikwik,Bill Payment,1735.24,Success,NA,Chandigarh,Android,913,False
UPI100003872,2025-02-19,04:57:25,Union Bank,SBI,BHIM,Fund Transfer,2850.09,Success,NA,Delhi,Android,1261,False
UPI100003873,2025-02-18,18:06:50,Axis Bank,Yes Bank,Amazon Pay,Merchant Payment,5326.34,Success,NA,Patiala,Android,627,False
UPI100003874,2025-08-16,16:06:49,Axis Bank,HDFC,WhatsApp Pay,P2P,159.84,Failed,Invalid VPA,Ludhiana,iOS,283,True
UPI100003875,2025-01-09,02:52:17,IDBI Bank,Bank of Baroda,CRED,P2P,725.03,Success,NA,Mumbai,Android,1229,False
UPI100003876,2025-12-01,22:38:26,Canara Bank,Bank of Baroda,Google Pay,P2M,211.92,Success,NA,Ahmedabad,iOS,368,False
UPI100003877,2025-05-12,16:53:07,Yes Bank,Axis Bank,BHIM,Recharge,462.08,Success,NA,Patiala,iOS,1341,False
UPI100003878,2025-03-05,01:05:43,Axis Bank,Punjab National Bank,Amazon Pay,Fund Transfer,795.11,Success,NA,Ahmedabad,Android,74,False
UPI100003879,2025-01-17,06:25:34,IndusInd Bank,IDBI Bank,Amazon Pay,P2M,1658.96,Reversed,Duplicate Transaction,Lucknow,iOS,1547,False
UPI100003880,2025-02-06,02:05:12,SBI,Punjab National Bank,Google Pay,Fund Transfer,2159.76,Success,NA,Jalandhar,iOS,751,False
UPI100003881,2025-04-30,08:06:53,ICICI,Bank of Baroda,BHIM,Fund Transfer,2738.13,Success,NA,Delhi,Android,260,False
UPI100003882,2025-05-02,23:49:36,Union Bank,Bank of Baroda,Google Pay,Recharge,1695.91,Failed,Invalid VPA,Amritsar,iOS,93,False
UPI100003883,2025-03-31,14:38:59,Axis Bank,Canara Bank,Mobikwik,P2P,182.15,Failed,Insufficient Balance,Pune,iOS,913,False
UPI100003884,2025-01-01,06:24:44,Axis Bank,SBI,BHIM,Recharge,970.85,Failed,Beneficiary Bank Unavailable,Chandigarh,iOS,808,False
UPI100003885,2025-06-25,07:23:32,Yes Bank,Kotak Mahindra,CRED,Fund Transfer,1587.36,Success,NA,Kolkata,iOS,982,False
UPI100003886,2025-03-08,09:54:16,Union Bank,IDBI Bank,CRED,Recharge,2291.15,Failed,Beneficiary Bank Unavailable,Mumbai,Android,72,True
UPI100003887,2025-03-02,11:41:26,Yes Bank,Union Bank,Paytm,Bill Payment,129.22,Success,NA,Patiala,Android,1106,True
UPI100003888,2025-08-31,00:24:22,ICICI,IndusInd Bank,PhonePe,Bill Payment,353.79,Success,NA,Ludhiana,iOS,2467,True
UPI100003889,2025-11-02,00:53:17,Bank of Baroda,ICICI,WhatsApp Pay,Merchant Payment,1892.21,Success,NA,Ludhiana,iOS,769,True
UPI100003890,2025-11-04,21:23:12,Bank of Baroda,Yes Bank,Google Pay,P2P,1227.89,Success,NA,Jalandhar,Android,252,False
UPI100003891,2025-09-13,07:47:16,Bank of Baroda,IDBI Bank,Paytm,P2P,1748.0,Success,NA,Chandigarh,Android,985,True
UPI100003892,2025-01-25,15:26:18,ICICI,Bank of Baroda,PhonePe,Recharge,678.33,Pending,NA,Hyderabad,Android,1910,True
UPI100003893,2025-11-24,00:50:43,SBI,Axis Bank,WhatsApp Pay,P2M,724.22,Failed,Account Blocked/Frozen,Pune,iOS,393,False
UPI100003894,2025-07-11,20:36:25,SBI,Bank of Baroda,BHIM,Recharge,131.86,Success,NA,Delhi,iOS,1681,False
UPI100003895,2025-09-02,13:28:58,Axis Bank,HDFC,Mobikwik,Merchant Payment,4769.53,Pending,NA,Jaipur,Android,556,False
UPI100003896,2025-09-11,03:46:52,HDFC,IDBI Bank,Amazon Pay,Bill Payment,347.68,Failed,Bank Server Down,Pune,iOS,117,False
UPI100003897,2025-06-19,18:45:07,Union Bank,Axis Bank,CRED,Bill Payment,3473.21,Failed,PSP Server Error,Delhi,iOS,2163,False
UPI100003898,2025-08-14,11:41:24,ICICI,Kotak Mahindra,WhatsApp Pay,P2P,3073.54,Reversed,NPCI Switch Error,Patiala,Android,54,False
UPI100003899,2025-03-01,13:13:09,Kotak Mahindra,Yes Bank,BHIM,P2M,3312.16,Success,NA,Delhi,iOS,3541,True
UPI100003900,2025-10-30,22:55:33,HDFC,Yes Bank,Paytm,Bill Payment,1461.79,Success,NA,Delhi,iOS,1639,False
UPI100003901,2025-02-16,01:29:16,Punjab National Bank,Bank of Baroda,Paytm,P2P,284.64,Success,NA,Patiala,iOS,1498,True
UPI100003902,2025-11-16,20:32:49,SBI,Union Bank,Amazon Pay,Fund Transfer,918.31,Success,NA,Pune,iOS,1338,True
UPI100003903,2025-08-14,20:38:19,Kotak Mahindra,Kotak Mahindra,Mobikwik,Merchant Payment,378.35,Success,NA,Amritsar,iOS,247,False
UPI100003904,2025-01-15,02:00:07,SBI,ICICI,Google Pay,Merchant Payment,1771.9,Success,NA,Kolkata,Android,3027,False
UPI100003905,2025-09-15,14:15:14,Yes Bank,SBI,Amazon Pay,P2P,1304.73,Success,NA,Bengaluru,iOS,471,False
UPI100003906,2025-02-07,20:17:41,HDFC,ICICI,Google Pay,Fund Transfer,3104.49,Success,NA,Amritsar,Android,1519,False
UPI100003907,2025-01-27,17:52:27,Canara Bank,IDBI Bank,PhonePe,Fund Transfer,1724.55,Failed,Bank Server Down,Hyderabad,Android,786,False
UPI100003908,2025-09-20,10:12:31,IndusInd Bank,Yes Bank,PhonePe,Fund Transfer,65.09,Success,NA,Hyderabad,Android,2029,True
UPI100003909,2025-05-17,06:18:21,IDBI Bank,Union Bank,CRED,Recharge,787.67,Failed,Account Blocked/Frozen,Bengaluru,Android,749,True
UPI100003910,2025-03-14,19:36:18,Bank of Baroda,Union Bank,BHIM,Fund Transfer,248.22,Failed,Invalid VPA,Ahmedabad,Android,514,False
UPI100003911,2025-11-04,18:08:13,Union Bank,Axis Bank,WhatsApp Pay,Recharge,259.65,Failed,Network Timeout,Kolkata,iOS,478,False
UPI100003912,2025-02-26,12:06:31,Axis Bank,Axis Bank,PhonePe,Bill Payment,640.32,Failed,Bank Server Down,Ludhiana,Android,631,False
UPI100003913,2025-12-16,18:35:41,Yes Bank,Punjab National Bank,WhatsApp Pay,Recharge,52.84,Success,NA,Jalandhar,Android,613,False
UPI100003914,2025-06-12,01:11:28,SBI,Kotak Mahindra,Amazon Pay,Recharge,852.82,Failed,Incorrect UPI PIN,Kolkata,iOS,536,False
UPI100003915,2025-03-13,02:24:54,IndusInd Bank,Axis Bank,PhonePe,Recharge,671.5,Success,NA,Ahmedabad,Android,828,False
UPI100003916,2025-04-10,15:42:41,Punjab National Bank,Union Bank,Google Pay,P2P,42.47,Success,NA,Delhi,iOS,1051,False
UPI100003917,2025-10-02,10:49:26,Bank of Baroda,Axis Bank,WhatsApp Pay,Bill Payment,520.58,Pending,NA,Bengaluru,iOS,960,False
UPI100003918,2025-11-14,00:02:49,Canara Bank,Yes Bank,WhatsApp Pay,P2M,564.51,Failed,Transaction Timeout,Mumbai,iOS,435,False
UPI100003919,2025-08-30,19:02:50,SBI,SBI,Amazon Pay,Merchant Payment,3628.89,Failed,Transaction Timeout,Jalandhar,iOS,2573,True
UPI100003920,2025-10-12,11:11:30,ICICI,SBI,Amazon Pay,Fund Transfer,1109.64,Failed,Daily Limit Exceeded,Lucknow,iOS,64,True
UPI100003921,2025-09-11,11:59:50,Kotak Mahindra,Punjab National Bank,Amazon Pay,P2M,667.86,Failed,Account Blocked/Frozen,Ahmedabad,iOS,2795,False
UPI100003922,2025-03-25,00:48:26,Kotak Mahindra,SBI,Google Pay,Fund Transfer,1846.0,Failed,Account Blocked/Frozen,Kolkata,Android,1113,False
UPI100003923,2025-02-27,07:42:25,Kotak Mahindra,Axis Bank,PhonePe,P2P,136.54,Success,NA,Ludhiana,iOS,174,False
UPI100003924,2025-11-18,10:10:52,Bank of Baroda,Axis Bank,Mobikwik,P2M,1004.06,Pending,NA,Kolkata,Android,892,False
UPI100003925,2025-03-22,18:07:13,Punjab National Bank,IndusInd Bank,PhonePe,Recharge,517.16,Success,NA,Amritsar,iOS,2021,True
UPI100003926,2025-11-29,17:42:49,Axis Bank,Punjab National Bank,Paytm,P2M,339.9,Pending,NA,Bengaluru,Android,1006,True
UPI100003927,2025-05-10,18:46:26,Kotak Mahindra,Union Bank,Amazon Pay,P2M,292.91,Pending,NA,Bengaluru,Android,1028,True
UPI100003928,2025-06-07,17:45:14,Axis Bank,Union Bank,Mobikwik,P2P,294.03,Failed,Invalid VPA,Ahmedabad,iOS,161,True
UPI100003929,2025-01-20,23:48:35,Axis Bank,ICICI,Google Pay,Fund Transfer,521.0,Success,NA,Ahmedabad,Android,2293,False
UPI100003930,2025-01-28,23:34:51,Yes Bank,Axis Bank,Amazon Pay,Merchant Payment,883.87,Success,NA,Jaipur,Android,923,False
UPI100003931,2025-02-25,05:54:37,HDFC,Yes Bank,Paytm,P2M,1102.9,Success,NA,Lucknow,Android,1872,False
UPI100003932,2025-03-30,09:19:10,SBI,Union Bank,Mobikwik,Fund Transfer,1696.51,Success,NA,Lucknow,Android,259,True
UPI100003933,2025-01-27,03:26:12,Yes Bank,HDFC,PhonePe,Fund Transfer,1024.8,Success,NA,Kolkata,Android,73,False
UPI100003934,2025-09-04,02:14:24,HDFC,ICICI,PhonePe,Merchant Payment,4985.05,Failed,Network Timeout,Kolkata,iOS,258,False
UPI100003935,2025-07-12,02:04:20,SBI,Bank of Baroda,Amazon Pay,Recharge,380.3,Success,NA,Kolkata,iOS,199,True
UPI100003936,2025-07-17,00:00:38,Punjab National Bank,Bank of Baroda,CRED,P2P,24.09,Success,NA,Delhi,Android,2305,False
UPI100003937,2025-02-08,10:08:59,ICICI,Kotak Mahindra,PhonePe,Fund Transfer,2109.41,Failed,Daily Limit Exceeded,Chandigarh,iOS,424,True
UPI100003938,2025-12-06,13:59:56,Canara Bank,HDFC,WhatsApp Pay,Recharge,1656.66,Success,NA,Hyderabad,Android,731,True
UPI100003939,2025-11-25,08:18:37,IDBI Bank,IDBI Bank,Mobikwik,P2M,2102.06,Success,NA,Patiala,Android,544,False
UPI100003940,2025-03-27,13:04:15,IndusInd Bank,IndusInd Bank,Amazon Pay,P2M,536.56,Failed,Insufficient Balance,Lucknow,Android,1188,False
UPI100003941,2025-01-27,07:21:47,HDFC,Union Bank,CRED,Merchant Payment,765.05,Pending,NA,Amritsar,Android,993,False
UPI100003942,2025-10-25,18:17:14,Punjab National Bank,Axis Bank,Paytm,P2M,32.72,Failed,Bank Server Down,Delhi,iOS,355,True
UPI100003943,2025-01-05,18:48:57,Yes Bank,HDFC,WhatsApp Pay,Fund Transfer,1229.99,Failed,Network Timeout,Amritsar,iOS,239,True
UPI100003944,2025-05-02,02:08:41,IDBI Bank,Kotak Mahindra,Mobikwik,Fund Transfer,52.19,Pending,NA,Jaipur,iOS,607,False
UPI100003945,2025-11-23,07:23:39,IndusInd Bank,Yes Bank,Paytm,Bill Payment,2336.18,Success,NA,Mumbai,iOS,2112,True
UPI100003946,2025-03-01,22:14:46,Axis Bank,Canara Bank,Google Pay,P2P,1420.7,Failed,PSP Server Error,Pune,Android,1935,True
UPI100003947,2025-02-02,14:39:36,SBI,IDBI Bank,CRED,P2P,585.99,Success,NA,Patiala,iOS,1575,True
UPI100003948,2025-04-24,05:37:12,SBI,IndusInd Bank,BHIM,Recharge,423.7,Failed,Account Blocked/Frozen,Lucknow,iOS,870,False
UPI100003949,2025-02-14,05:01:10,Punjab National Bank,IndusInd Bank,PhonePe,P2M,743.78,Pending,NA,Mumbai,iOS,1484,False
